City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-1351,23.741536497276147,-12.714754354225446,6.425302151099306,21.835971375957786,5.717694463237496,254,176,75.94612851036936,57,12.682936761316451,80.11524750289026,0.9769155228720997
City-1352,24.58726045954894,-14.465045394790867,5.96673794190982,19.001256509786977,6.0723505392419925,248,194,74.70204777465509,46,11.457637458364747,81.7099861847776,0.9297696714628563
City-1353,24.940434612592753,-16.7823345111244,6.115251182053032,21.549939382178586,5.507105890906982,256,199,75.47869230519471,53,12.874874101225359,77.00707402571896,0.9340651397370406
City-1354,26.581856319259025,-16.508913041303277,6.492670574798247,21.032433789994503,5.803139410011471,268,185,75.72849204476617,45,11.104930924855278,80.2374708226205,0.9169471488344352
City-1355,23.600667504391435,-16.117976520285346,5.993395897817578,19.28854860557021,5.712998275048949,264,186,76.09100588169625,55,12.921513702027267,76.8591707715659,0.9443555578167854
City-1356,24.291317598524408,-13.975875604492337,5.572617955308936,19.719594874485466,5.934753375465611,275,179,75.72383088166347,52,13.712949372217125,77.65749232492621,0.9336130937341249
City-1357,23.463422527200876,-15.183423463501972,5.693010323923182,19.178367582417483,6.201534409703714,258,184,73.72421625937827,45,12.745569510810997,81.28592867652803,0.9199615708577924
City-1358,27.777670830958353,-15.53326280994037,5.917404481371346,19.914095192926602,6.261221529137322,256,193,73.07203015958196,54,13.41894068641199,76.12984429221525,0.9300881779615165
City-1359,23.81713583487133,-16.390583644576893,5.6105298995833,20.342371939992645,6.074176010003312,257,185,73.93901197672702,49,14.509641720984664,81.37978627920249,0.9408305038811404
City-1360,23.39015034474791,-16.30990495751827,6.221595291056885,19.621845155896064,5.896762155389045,264,179,74.29417042155825,47,13.005492127198671,78.43713005925797,0.9122051992746842
City-1361,27.567696485587863,-14.71590319114404,5.9100612173029345,20.238708802813132,5.95410984042346,240,179,74.90953172921994,48,13.39115182928481,75.6999926173359,0.8994155818214178
City-1362,23.922628071599338,-13.524424892615254,5.511954878068444,22.184190825316577,6.44571202621135,248,195,76.06144727000738,55,11.092207162199049,75.33346842915314,0.9344421213579007
City-1363,23.6590674034957,-13.491176647635077,6.074198263210015,21.44370652215859,5.838240788394642,242,185,74.63650123701981,57,11.139620664034787,75.53997264933842,0.9434701691889803
City-1364,26.81353687881834,-16.51707833158152,5.527948938052786,19.454105497978823,6.35397783119583,246,178,74.60419614105415,58,13.3157779955594,80.56607225389655,0.9823100858786902
City-1365,24.885850423031926,-12.957344346764852,6.4792936339128575,19.597235169524286,5.561176924576719,249,183,75.12939616253409,52,12.914848339850897,78.0547072327022,0.9361879565538378
City-1366,23.490149600865728,-14.24637160241755,6.118264018589292,22.305094144558772,5.773104983101043,252,194,74.06995834450348,46,11.051419490697555,80.79077424126118,0.9222573321833206
City-1367,25.0226978368403,-15.360772313082986,5.557705302210887,19.01830892811744,5.842281943136563,274,199,74.99520493381846,50,12.884452190237946,77.77090546364222,0.92285470730587
City-1368,25.150286818756417,-12.565734169248122,5.535443264162807,21.03584498725376,5.706743099219466,247,186,76.19398115452414,53,11.36810853351616,75.11161698687533,0.9218497621206457
City-1369,27.558822682791625,-15.850251322484334,5.835966562348461,22.11485139749657,5.930955324996587,264,190,75.156113442898,45,11.560682372435576,75.63086086187687,0.8840303757219227
City-1370,26.728341400050763,-15.084914938557882,6.061468677966168,19.42164819314865,6.25971962623115,251,197,75.18303832031982,58,13.158585518081486,79.52857291893174,0.9770308262961822
City-1371,23.16344821838787,-14.962237916806478,5.656813535200961,22.676790761978417,5.9006257353728655,242,179,73.9953794353079,54,13.352820805424287,79.6693404114234,0.9544628467100912
City-1372,24.57936562484759,-14.724690306514507,6.206139886161878,19.830038766142316,5.840107377714682,266,190,73.07083985593025,56,13.243902107021524,79.8060642821183,0.9647640971413892
City-1373,26.44723909329059,-14.587693370531834,5.765157931074953,20.585201557253466,6.495077984966566,264,177,75.66580710000062,45,14.32411086730806,77.79971331560753,0.9003447479329761
City-1374,23.77076993266147,-12.734603308399132,5.947202815670383,20.18390337302523,5.605567773310808,244,180,76.26142475036282,56,12.525760291348684,77.39236746353563,0.9530359230037796
City-1375,26.224826213812076,-15.121557018514858,5.956312561553247,22.520944173248516,5.718091842858389,262,194,76.44768233232197,49,14.22658202306841,76.83134496358973,0.9143736436509617
City-1376,26.651287509638436,-15.8038599162611,5.580296342914446,21.958541389143146,5.991676782995144,268,188,73.18431234705953,47,13.64655000865251,79.89586915425534,0.9192490259445917
City-1377,27.569811773168915,-15.763462955718147,6.30989443263834,20.946542289507697,6.18823216224314,260,196,75.56878213844533,47,13.421598887285576,79.52558674211538,0.9223329019747784
City-1378,24.12806054896927,-16.699937158808307,5.864747335706443,19.445267007269727,6.131253149633787,262,182,75.29072687625109,45,13.27416652408507,81.63766367955495,0.9251447701984947
City-1379,27.31029847944213,-12.459870871364961,6.24572281350108,20.681977422369055,5.848458330098643,248,198,75.4375134646007,48,11.004781738123555,80.92862855645049,0.9359477744185791
City-1380,26.953057223274364,-15.61572470106077,5.7497801066731755,19.273995533148376,5.531032861764678,269,195,75.24391525642555,51,11.81197403397293,76.35126894704621,0.9185579823253568
City-1381,25.767459675659868,-13.993352010965353,6.257513312132795,20.574795676763355,6.498535214606887,260,183,73.73410467607955,58,13.947222479311968,77.07019140348858,0.9587456287877493
City-1382,27.77678542520652,-15.474109380358332,5.554765299639305,22.701518324895783,6.328285203626306,256,183,75.56033430735711,50,11.39669381242515,75.66021906182087,0.9103901190017359
City-1383,24.765373856271363,-13.310704531649645,6.201497533680441,19.037981849329764,5.672195655981413,258,183,75.23391150237128,50,13.720476814106933,76.01340790903022,0.9122055165519672
City-1384,23.62731973349813,-14.5995272031961,6.143970959207301,20.40112062729903,6.342333515630308,271,180,75.30550955136715,56,13.0235663743029,80.67599835102658,0.975138334779246
City-1385,27.778097797970617,-12.879306428307206,6.397991726594588,21.044947043189826,5.869655426364116,247,181,73.46919354703155,50,13.101064213895743,81.28120509523828,0.9454134311835576
City-1386,27.571756061268733,-15.345316741209265,5.708677720225344,20.305791414332774,5.898772999393023,272,182,74.24202874069199,53,13.086132338541937,77.3245517890438,0.9340960563730054
City-1387,23.76609595543941,-12.86661676803303,6.08978661705984,19.826395213812116,5.958839975661558,273,189,76.77742860537592,48,12.723131539370982,78.6087144760174,0.922487403776913
City-1388,27.873349078991087,-15.630844919937367,6.4611647189979875,19.91757508421219,5.506808762375353,255,191,74.42187697215307,50,13.049232887490117,77.95454648419597,0.924083917034517
City-1389,25.58341081465064,-16.7261270716541,5.862748867700189,19.798951321719528,6.496857696388979,263,184,75.13573607840758,47,12.648389498938695,75.61474038034486,0.8950002564514821
City-1390,27.210635802789355,-16.587067597163408,6.321270538406933,20.67567859896344,6.239651519178459,269,179,73.89458412163908,53,13.026250162046251,75.78988740485296,0.9247700071028632
City-1391,24.494381565516058,-16.29260995323624,6.273396753074102,22.215601134693465,5.866752846601453,255,192,73.38345139533445,51,14.23402785983234,79.77964563365131,0.9399865362295445
City-1392,26.96852920220246,-16.6575973609008,6.351975772485301,21.762359786823225,6.2727392564155,274,176,73.61608336511694,48,12.565731890147461,75.19549214789558,0.8951156604373236
City-1393,24.429538926169993,-15.687236597539895,5.6344181545014065,20.223013081516278,6.380751293613418,255,182,76.96798989983024,47,13.500102685392683,75.3024273963007,0.8954023918669103
City-1394,27.51190715639468,-12.184946926491344,6.126613105427875,22.082519686019367,5.982799307764927,240,176,76.45290365051513,59,11.410025454223483,81.92063663361269,1.0
City-1395,23.839838982334065,-15.270220027536178,6.11020608749447,22.828049521210723,5.933184619581197,278,195,74.1772874126868,53,13.902564184587193,78.14275434170924,0.940238560252693
City-1396,23.325811057908652,-13.333272660414416,5.560520636265242,21.710422611508463,5.9236634821130485,276,196,75.24057665138619,47,14.620290519224458,76.87834722228786,0.9022212974838111
City-1397,23.170628995502405,-12.095972047475925,5.614845168235304,20.449655202127445,5.7598386416819505,277,191,76.7256725341319,49,11.519931293688105,80.58175629344403,0.9396244563779815
City-1398,23.115769693305204,-14.42874209615965,6.475100063187837,22.28166401530877,6.041955100073164,252,196,75.15735196806801,57,12.892365764395658,80.1516617294825,0.9764619815033135
City-1399,25.53358458631137,-15.707674262232127,6.301367193450512,21.712630996883135,6.146682559290485,272,184,75.75314171867566,48,11.314459803084706,75.67944971711022,0.9016833083006252
City-1400,26.341912320509238,-15.410532960892162,6.4361960143230625,20.045420737596718,5.953113476925046,244,196,76.90347716485316,48,11.246018585616284,80.82264581075599,0.9382017527493253
City-1401,24.730274095431195,-13.079026224456133,6.187511733410326,21.427550696193492,5.9159249271224335,279,187,76.30643101109023,57,12.486652105665634,80.40137210911396,0.9793853984061153
City-1402,25.11803417447427,-16.338597485563447,5.650432543190828,20.898267452407893,5.883848123037003,251,181,74.11157810763864,48,13.621017689124619,77.70121865757523,0.9110078611338063
City-1403,26.646547342878304,-14.589818536044609,5.810431899407646,21.656462438486912,6.3492951708110885,270,188,75.41081998479052,49,12.925077450483636,78.05441836879345,0.9216906120947843
City-1404,27.690075962532056,-15.093205730129155,6.366572122496122,22.0434373217869,6.401634102344429,266,194,76.78472045644676,55,14.562239056898028,81.13431039207347,0.9761402158855855
City-1405,26.42296635564209,-15.538560699578815,6.48063802507172,19.541705603767927,5.558935135005463,267,181,73.00723036146547,55,14.27491735823945,81.1579430521882,0.9687038387714799
City-1406,24.6663094208872,-13.149855616968402,5.62458111800175,22.672047843165853,5.849320561838486,261,191,73.14221303118133,48,11.788051666075406,76.1124180861716,0.8985594661892357
City-1407,24.454905784139566,-16.5294905638667,6.091644339789766,22.87995794848661,6.160794237892027,243,188,75.24885612809834,59,11.367143304304692,80.66977633459224,0.9897774714348981
City-1408,26.49714009623321,-14.15736892363747,6.459927007005944,21.042557925571682,6.061604740358809,271,196,74.63052282776313,57,12.602490118763264,76.5897176062039,0.9515647932080309
City-1409,23.64702713687839,-16.626484477992882,6.106938801749774,22.506451537211447,5.78223171949944,253,193,75.5396181521454,49,12.985121143634409,80.78457873268349,0.9398599781584677
City-1410,27.07522289128596,-13.083140803740609,6.389192988106132,19.473335886082243,6.425939737280823,264,186,75.23673978166876,52,11.51724371669587,77.90927887432069,0.9366941427367081
City-1411,26.02066842785554,-14.961791095522148,5.642867293216539,21.48222415916414,5.7842096200614534,279,176,74.55157897617006,45,13.739242629668492,78.26070878821665,0.9001704434548813
City-1412,26.200679415396515,-13.609349022410758,5.6636470619937045,21.978384408618073,6.3748386688202,250,186,74.24435078601931,45,14.8945007719519,75.40169739792488,0.881406075424741
City-1413,23.659785136390436,-16.832992215628604,5.825073614905177,21.903407016826485,5.945995297707531,260,185,73.91655888200451,51,12.197457535510978,79.40418038527702,0.9377314232429259
City-1414,26.424717845313,-13.532762451434653,6.020641511415937,22.523111454450685,5.936537018014139,277,191,76.70938014304747,52,13.028468641537678,75.1652555420687,0.9192284926875739
City-1415,27.450490852477476,-12.08545469918933,6.201132298077815,19.306738271791776,5.845455746839203,265,195,76.11213256954127,58,11.763758845992609,80.66460968163553,0.9857938875016152
City-1416,27.613870799206847,-13.919669147292362,5.501261277910907,22.754399697240377,6.080148524102965,242,188,74.61359776491818,46,11.96264350778239,77.09810449740422,0.8977531187106179
City-1417,24.302123478306395,-12.628281780134424,6.157837526199677,19.230880504152307,5.927631950723901,262,187,75.09665920610507,52,14.297991716303034,75.72459483626585,0.9204976603362279
City-1418,26.49712138544114,-15.706462368421189,6.45365642705645,19.244584301787068,6.179516903016667,272,196,75.70573876761902,57,13.766141640044129,78.72782956711208,0.9679818007208189
City-1419,27.599247526723147,-13.132043193306522,5.689662666966059,22.741674548109355,5.586266719249503,275,187,76.14847109275199,58,11.21734032087985,81.21013419159449,0.9882343265102305
City-1420,25.46305143923686,-13.527995764859192,6.049352734262827,22.586089248508365,6.299737847365555,276,191,73.59725192656985,57,14.166876111404012,76.75055359293476,0.9506168404224925
City-1421,23.811826188797294,-14.181176800991775,5.986948168635382,19.612241390516267,6.215518309723022,279,190,76.83792275365153,53,11.684488652398695,75.07912251594347,0.9243348132745982
City-1422,27.08165350963799,-15.304467083867351,6.4098612465325,19.562658922253444,6.463290485502379,246,175,76.90914922414517,58,11.558038720644674,78.42935089026363,0.9734592592812905
City-1423,23.17703070221222,-15.270570469121507,6.342224951357653,21.564009815817897,5.903813415510067,250,178,76.81565722879247,54,11.051427097108274,78.48110882303783,0.9523658214475116
City-1424,26.74467252368867,-16.4923471120312,5.949724044265397,20.353790764226268,6.155523218976916,269,181,76.58660992024271,56,13.273198399976637,80.94850326810796,0.9784928734378535
City-1425,27.558551437563757,-13.868224713288871,5.979012811768565,19.233217997582756,5.520356069396268,266,175,73.99059437779574,58,13.363818364923876,81.9166077004493,0.9897370058785913
City-1426,24.790120410035986,-15.737005392639025,5.810226699566018,21.308160648386174,5.901539344655679,263,175,74.78225406940281,56,12.354728091208788,80.02937516883165,0.9685908079715996
City-1427,27.131413042299165,-14.521308769087529,5.930001491953324,20.822548358380743,6.446029974634177,255,175,75.7176102864419,56,14.889288282427069,76.55088428730079,0.9478332040493557
City-1428,26.97084277868041,-14.907880620085404,6.100030153162985,20.08487633600702,6.083190009901232,257,180,75.10305390929108,58,12.511072829762606,80.34874265539929,0.9821934945075763
